id,from_id,to_id,exposure
320,83230,51671,DISTANT
321,92279,93465,CASUAL
322,60356,15272,DISTANT
323,84746,45378,DISTANT
324,56971,68863,CLOSE
325,32330,52229,DISTANT
326,47818,60994,CLOSE
327,44753,56163,DISTANT
328,23202,24374,CASUAL
329,66478,94830,CASUAL
330,43812,95397,CASUAL
331,22662,97325,CASUAL
332,56253,74093,CASUAL
333,50820,36318,DISTANT
334,47422,97611,DISTANT
335,68268,24916,CLOSE
336,23721,55430,CASUAL
337,41534,30788,CASUAL
338,73880,24428,DISTANT
339,55036,27912,CLOSE
340,91637,1463,DISTANT
341,27677,81902,DISTANT
342,8796,29315,CASUAL
343,79644,59854,CASUAL
344,54680,87999,CLOSE
345,77028,40302,CLOSE
346,77768,16523,CASUAL
347,14386,53675,DISTANT
348,97050,4304,DISTANT
349,90426,98444,DISTANT
350,29174,8109,CASUAL
351,3322,45992,CLOSE
352,20733,45532,CASUAL
353,10685,97970,CLOSE
354,21393,84537,CASUAL
355,79981,37892,CASUAL
356,67450,95402,CLOSE
357,96160,53150,CASUAL
358,67834,2885,CLOSE
359,69615,69350,DISTANT
360,86957,28565,DISTANT
361,14646,28634,CLOSE
362,5682,35289,CLOSE
363,24635,33575,DISTANT
364,87396,27656,DISTANT
365,98808,55626,DISTANT
366,10175,8725,DISTANT
367,79663,10716,DISTANT
368,35871,45350,DISTANT
369,23371,45320,DISTANT
370,94657,54162,CLOSE
371,69973,28712,CLOSE
372,95612,51499,CASUAL
373,17495,933,DISTANT
374,40805,51550,CLOSE
375,21960,87854,DISTANT
376,21019,97910,CLOSE
377,66306,40879,CASUAL
378,46133,75215,DISTANT
379,95073,67903,DISTANT
380,84358,34392,CASUAL
381,68950,76631,CLOSE
382,68790,80657,DISTANT
383,96764,24768,CASUAL
384,93587,61724,CASUAL
385,56451,82116,CASUAL
386,56845,55505,CLOSE
387,61436,58893,CLOSE
388,68578,90160,CLOSE
389,15708,90904,CLOSE
390,58864,41818,DISTANT
391,75315,43460,CLOSE
392,34759,18153,CASUAL
393,94367,51784,CASUAL
394,72457,58594,CASUAL
395,74876,19941,DISTANT
396,50913,64985,CASUAL
397,79319,14906,CLOSE
398,33537,6110,CASUAL
399,46113,96444,CLOSE
400,3874,34051,CASUAL
401,68872,63924,CASUAL
402,10217,57697,CASUAL
403,32386,93436,DISTANT
404,60395,76721,CASUAL
405,70162,3281,CASUAL
406,59742,29083,CASUAL
407,83436,22896,DISTANT
408,72751,43737,DISTANT
409,37778,73320,DISTANT
410,77669,530,DISTANT
411,6526,21831,DISTANT
412,87451,53431,CASUAL
413,47170,62561,CLOSE
414,51064,93020,CASUAL
415,85550,30386,DISTANT
416,68432,89986,DISTANT
417,78762,34865,CLOSE
418,5831,32463,CASUAL
419,59942,95785,DISTANT
420,92279,12416,DISTANT
421,44937,55244,CASUAL
422,89793,94051,CASUAL
423,58145,56057,DISTANT
424,16020,81244,DISTANT
425,25480,68377,CLOSE
426,33026,31528,CASUAL
427,69995,69369,CASUAL
428,83746,71603,CASUAL
429,81527,95614,DISTANT
430,8263,27748,CASUAL
431,61889,87544,DISTANT
432,44756,30738,CASUAL
433,2128,95025,CASUAL
434,79122,70059,CASUAL
435,36747,94387,DISTANT
436,39641,87205,DISTANT
437,8993,99830,DISTANT
438,73623,96246,DISTANT
439,43182,82475,CASUAL
440,11935,19760,CASUAL
441,26927,13376,CLOSE
442,21622,23902,CASUAL
443,24858,47588,CASUAL
444,25471,84115,DISTANT
445,53679,77012,DISTANT
446,43474,88704,DISTANT
447,44049,21663,CLOSE
448,60863,4644,CASUAL
449,41879,6820,DISTANT
450,67906,2319,DISTANT
451,1597,73002,CLOSE
452,85908,58203,CASUAL
453,68821,53153,CLOSE
454,66467,70628,CASUAL
455,21911,77175,CLOSE
456,90320,70946,DISTANT
457,71596,69325,DISTANT
458,45767,10007,DISTANT
459,46242,99301,CASUAL
460,80500,32474,DISTANT
461,76426,18437,CLOSE
462,24257,42446,CLOSE
463,20043,18077,CASUAL
464,61040,91566,DISTANT
465,41809,5670,CASUAL
466,53488,67798,DISTANT
467,98602,67792,DISTANT
468,21306,4073,CASUAL
469,39545,83201,DISTANT
470,13117,5797,DISTANT
471,11111,34646,CLOSE
472,59495,94198,CLOSE
473,92138,76366,DISTANT
474,89334,360,DISTANT
475,1338,99537,CLOSE
476,77078,45066,CLOSE
477,24693,14730,CASUAL
478,75873,71733,CASUAL
479,68625,24244,CASUAL
480,59927,65264,CLOSE
481,30249,38132,CLOSE
482,94625,72738,CASUAL
483,32160,34862,CLOSE
484,15467,10424,DISTANT
485,84124,31293,CLOSE
486,4307,5433,CASUAL
487,99453,28753,CLOSE
488,78616,26965,CASUAL
489,73274,51654,CASUAL
490,92104,64928,CLOSE
491,35339,90504,CLOSE
492,98753,90969,DISTANT
493,50963,30681,DISTANT
494,95511,17813,DISTANT
495,3480,64373,DISTANT
496,65724,71897,DISTANT
497,24532,9639,CLOSE
498,91426,87771,CLOSE
499,12707,12546,CLOSE
500,23908,45692,CLOSE
501,69792,70004,CLOSE
502,11841,37318,CASUAL
503,57841,23054,CLOSE
504,80268,215,CASUAL
505,24540,35910,CASUAL
506,79511,34565,CLOSE
507,89547,54364,DISTANT
508,36036,31619,CASUAL
509,23730,20413,DISTANT
510,84401,2713,CLOSE
511,11466,1788,CASUAL
512,29330,73190,CLOSE
513,35948,10204,CLOSE
514,18728,59832,DISTANT
515,97987,49970,DISTANT
516,27485,3798,DISTANT
517,1422,65194,CLOSE
518,94993,33887,DISTANT
519,78631,43593,CLOSE
520,66100,67138,DISTANT
521,20493,32889,DISTANT
522,56127,95915,CASUAL
523,41138,29397,CASUAL
524,75103,89711,DISTANT
525,29421,13377,CLOSE
526,47648,30998,DISTANT
527,42371,27070,DISTANT
528,48410,83461,CASUAL
529,49397,88723,CASUAL
530,79525,60209,CASUAL
531,31774,6625,DISTANT
532,59243,12670,CASUAL
533,91845,3978,CASUAL
534,27507,99291,DISTANT
535,71695,51276,DISTANT
536,7607,6015,CASUAL
537,99379,65336,DISTANT
538,38880,88598,DISTANT
539,55372,59695,CLOSE
540,32279,91011,CLOSE
541,57938,27784,CLOSE
542,3236,83993,CLOSE
543,19153,72195,DISTANT
544,83913,7208,DISTANT
545,78273,24834,CASUAL
546,5631,24941,CASUAL
547,23902,89588,DISTANT
548,3954,68538,DISTANT
549,85573,17016,CLOSE
550,56092,81327,CASUAL
551,83661,16925,CASUAL
552,59344,45486,CLOSE
553,9551,40361,DISTANT
554,99305,79399,CLOSE
555,47242,29804,DISTANT
556,78181,78448,CASUAL
557,40422,81187,DISTANT
558,27909,7267,CLOSE
559,18986,35753,CASUAL
560,5907,7349,DISTANT
561,94259,11123,DISTANT
562,17805,17745,CASUAL
563,64730,55539,CLOSE
564,83947,45367,DISTANT
565,63181,98920,CASUAL
566,99778,13511,CLOSE
567,10562,54041,CASUAL
568,93101,75263,CASUAL
569,12639,79940,CASUAL
570,49505,45978,DISTANT
571,98769,58966,DISTANT
572,84424,3654,CASUAL
573,93905,69980,CASUAL
574,87423,37222,CLOSE
575,52494,57678,CLOSE
576,835,30150,CASUAL
577,1098,12367,CASUAL
578,54579,39777,CLOSE
579,3173,85470,DISTANT
580,76220,57740,CLOSE
581,18436,52,CASUAL
582,31893,95152,CLOSE
583,27118,88103,CASUAL
584,10188,30086,CLOSE
585,95843,62014,CLOSE
586,45403,6886,CASUAL
587,65234,18450,CLOSE
588,75991,37519,DISTANT
589,49389,3484,CLOSE
590,31056,31722,CLOSE
591,67774,13121,CASUAL
592,56191,83092,CLOSE
593,25694,7534,CASUAL
594,40555,80967,CLOSE
595,27261,89821,CASUAL
596,76676,50926,CASUAL
597,93913,34111,CLOSE
598,22220,53277,CASUAL
599,54380,84084,DISTANT
600,78688,81767,CASUAL
601,6902,29019,CLOSE
602,69706,10114,DISTANT
603,17230,57946,CLOSE
604,74097,11010,CLOSE
605,62349,9263,CLOSE
606,93245,95664,DISTANT
607,95654,7616,DISTANT
608,12249,28806,CLOSE
609,71799,71505,DISTANT
610,56429,28162,CASUAL
611,60085,96115,CASUAL
612,82642,66028,CLOSE
613,66256,17630,DISTANT
614,35209,29182,CASUAL
615,59486,85758,DISTANT
616,80047,22931,DISTANT
617,29936,91104,CLOSE
618,50256,37299,DISTANT
619,29832,99767,DISTANT
620,81352,43759,CASUAL
621,85782,87779,DISTANT
622,77042,28219,CLOSE
623,67348,1678,CLOSE
624,8484,4266,CLOSE
625,67229,86864,CASUAL
626,81827,18301,DISTANT
627,88724,25602,CLOSE
628,91666,47376,CLOSE
629,22133,4137,DISTANT
630,71521,34533,CASUAL
631,77106,44768,CLOSE
632,21715,86745,CASUAL
633,88058,76072,CLOSE
634,99896,56140,CLOSE
635,39724,59654,CASUAL
636,52300,96427,DISTANT
637,46347,36464,DISTANT
638,7416,23440,CASUAL
639,13667,65807,CASUAL
640,90822,26142,CLOSE
641,98551,83461,DISTANT
642,73929,18269,DISTANT
643,22565,16704,DISTANT
644,3073,44845,CLOSE
645,63489,65697,DISTANT
646,87949,72071,CASUAL
647,41463,2026,CLOSE
648,55794,38828,DISTANT
649,30542,53103,DISTANT
650,94029,29048,CLOSE
651,87235,14964,DISTANT
652,19675,54765,CLOSE
653,69262,65693,CLOSE
654,55425,18434,DISTANT
655,68738,90733,DISTANT
656,65304,66732,CLOSE
657,39553,19398,CASUAL
658,90096,85103,CASUAL
659,7364,37866,DISTANT
660,60265,85742,CASUAL
661,29596,55150,CASUAL
662,77474,5340,DISTANT
663,98797,5110,CASUAL
664,78404,35971,DISTANT
665,31421,97076,DISTANT
666,16026,70132,DISTANT
667,78982,5709,DISTANT
668,21579,70458,DISTANT
669,64813,95680,DISTANT
670,42195,31426,CASUAL
671,42390,45744,CASUAL
672,54414,45673,CLOSE
673,56439,18568,DISTANT
674,35991,42910,DISTANT
675,46943,24086,CASUAL
676,85135,86872,CLOSE
677,27640,42420,DISTANT
678,94132,58903,DISTANT
679,56755,60914,DISTANT
680,80143,749,DISTANT
681,4290,12373,CASUAL
682,5652,93473,CASUAL
683,55384,81721,CASUAL
684,28195,62669,DISTANT
685,50854,42108,CASUAL
686,44507,37504,CASUAL
687,4548,20569,CLOSE
688,80184,86695,CLOSE
689,51713,84021,CLOSE
690,1667,13917,CLOSE
691,83277,90084,DISTANT
692,64260,56826,DISTANT
693,65673,92538,CASUAL
694,10049,68253,DISTANT
695,88271,69198,CASUAL
696,48646,66398,CLOSE
697,12224,3144,CLOSE
698,23016,7378,CLOSE
699,59635,31687,DISTANT
700,2632,67899,CASUAL
701,2596,17664,CASUAL
702,28314,69207,CASUAL
703,84906,59402,DISTANT
704,17470,48757,DISTANT
705,44057,53888,DISTANT
706,93843,28524,DISTANT
707,83651,96046,CLOSE
708,20440,52332,CLOSE
709,34836,69605,CASUAL
710,5454,37421,CLOSE
711,61205,44704,CASUAL
712,82703,97655,DISTANT
713,90853,58256,DISTANT
714,68588,8123,DISTANT
715,85358,60380,DISTANT
716,23230,8292,DISTANT
717,24771,70451,DISTANT
718,96616,72519,CLOSE
719,75985,96366,CLOSE
720,12821,98139,DISTANT
721,95218,64172,CLOSE
722,92383,15154,CLOSE
723,2810,92629,CLOSE
724,47263,34654,CASUAL
725,8697,43035,DISTANT
726,9670,58070,CASUAL
727,346,54812,DISTANT
728,99560,99090,CASUAL
729,82208,20946,CLOSE
730,24628,80707,CLOSE
731,27430,7570,DISTANT
732,83206,25302,CLOSE
733,46241,12253,CLOSE
734,18520,3003,CLOSE
735,22554,57670,CLOSE
736,25083,2888,CLOSE
737,19339,49216,CASUAL
738,66075,86750,DISTANT
739,36704,71129,DISTANT
740,50497,95160,CASUAL
741,8861,25631,CASUAL
742,69598,40767,DISTANT
743,12528,7258,CLOSE
744,8807,70241,CLOSE
745,87252,68458,CASUAL
746,72107,6104,CLOSE
747,47063,57106,CLOSE
748,71993,18656,DISTANT
749,75622,97968,DISTANT
750,40008,37392,DISTANT
751,17691,55307,DISTANT
752,17478,14826,DISTANT
753,34653,5123,CASUAL
754,52886,49190,DISTANT
755,20913,37660,DISTANT
756,81863,64014,CLOSE
757,29872,74656,CLOSE
758,89865,1613,CLOSE
759,72928,6268,CASUAL
760,91014,44096,CLOSE
761,68870,63661,CLOSE
762,99629,90724,CASUAL
763,39177,29937,CASUAL
764,81856,10760,CLOSE
765,72976,73779,CLOSE
766,2902,4482,CLOSE
767,77687,48710,CLOSE
768,39278,96153,CLOSE
769,68429,24439,DISTANT
770,6391,20001,CLOSE
771,70896,74332,CLOSE
772,60075,23119,DISTANT
773,91521,12148,CASUAL
774,28381,85185,CASUAL
775,22879,24709,CASUAL
776,61065,52051,DISTANT
777,22872,58176,CLOSE
778,27963,556,DISTANT
779,20078,68052,CLOSE
780,71460,66108,DISTANT
781,14681,30267,CASUAL
782,2845,81813,DISTANT
783,11968,79283,CLOSE
784,16397,30558,DISTANT
785,15614,83906,DISTANT
786,52512,15180,CASUAL
787,83449,52950,CLOSE
788,49492,39033,DISTANT
789,11529,25070,DISTANT
790,85283,42253,CLOSE
791,36716,56124,DISTANT
792,2001,52131,DISTANT
793,79360,83915,CLOSE
794,90917,70912,CLOSE
795,94249,82641,CLOSE
796,95548,3243,DISTANT
797,61236,73747,CASUAL
798,38818,78677,DISTANT
799,26850,73534,CLOSE
800,36368,92983,CASUAL
801,52872,29426,DISTANT
802,4359,39249,CASUAL
803,57773,66485,CASUAL
804,80190,97589,CASUAL
805,9102,6540,CLOSE
806,67716,24783,CASUAL
807,91923,8373,DISTANT
808,19716,32896,DISTANT
809,89616,61942,DISTANT
810,67442,57873,DISTANT
811,99676,27212,CASUAL
812,99121,40656,CLOSE
813,93973,5492,CLOSE
814,68049,92606,CASUAL
815,51765,976,CLOSE
816,65756,44150,CLOSE
817,89838,6518,CASUAL
818,68625,71910,CASUAL
819,35704,82133,DISTANT
820,80874,15329,CASUAL
821,13699,38208,CLOSE
822,95739,39240,CLOSE
823,52551,56121,CASUAL
824,87435,70789,CASUAL
825,20050,85550,CLOSE
826,70291,8229,CLOSE
827,19933,63120,CASUAL
828,45447,80294,CLOSE
829,63417,53446,CLOSE
830,57873,13152,CLOSE
831,6913,3227,DISTANT
832,29552,27387,CLOSE
833,35290,69829,CLOSE
834,1481,85971,CASUAL
835,33692,82981,CLOSE
836,86559,56927,CLOSE
837,1248,71281,DISTANT
838,1168,21661,DISTANT
839,41393,65250,CLOSE
840,38254,47048,DISTANT
841,15445,91776,DISTANT
842,45239,48424,CLOSE
843,33522,51465,CASUAL
844,71168,9265,CASUAL
845,10550,16282,DISTANT
846,64277,7271,CASUAL
847,63979,18641,DISTANT
848,24629,9762,CASUAL
849,40883,48850,CLOSE
850,90669,97562,CLOSE
851,42816,66322,CASUAL
852,3734,54518,DISTANT
853,73684,46061,CLOSE
854,42949,53842,DISTANT
855,57092,89909,CLOSE
856,34376,53398,DISTANT
857,118,33227,CASUAL
858,19072,27675,CLOSE
859,98233,40891,DISTANT
860,9493,3732,CASUAL
861,65459,14166,DISTANT
862,7041,56369,DISTANT
863,63750,95002,CASUAL
864,51767,11232,CLOSE
865,22514,52019,DISTANT
866,33302,33201,CLOSE
867,44992,90534,CASUAL
868,76798,63827,DISTANT
869,84713,53653,DISTANT
870,65806,3497,CASUAL
871,96087,11621,CLOSE
872,73906,97497,CLOSE
873,59425,97399,DISTANT
874,42087,23972,CLOSE
875,83206,30986,DISTANT
876,24772,93932,DISTANT
877,72690,33287,CLOSE
878,35797,11565,CLOSE
879,58703,2173,CASUAL
880,57711,90724,DISTANT
881,83417,63266,DISTANT
882,44865,87493,CLOSE
883,51283,92806,CLOSE
884,24874,30478,DISTANT
885,37451,951,CLOSE
886,33052,66851,CLOSE
887,56729,52088,DISTANT
888,42261,31801,CLOSE
889,98802,56604,CASUAL
890,85222,41369,DISTANT
891,10054,28373,CLOSE
892,34564,95011,DISTANT
893,26902,64330,CLOSE
894,95524,52848,DISTANT
895,69232,36864,CASUAL
896,28871,5626,DISTANT
897,11450,45166,DISTANT
898,13543,60148,CLOSE
899,51316,46950,CLOSE
900,57512,68932,CASUAL
901,66267,8056,CLOSE
902,3722,20953,DISTANT
903,42123,52649,DISTANT
904,22930,82366,CLOSE
905,65376,84661,CASUAL
906,53748,32585,CASUAL
907,95732,3544,CASUAL
908,74427,17484,DISTANT
909,89361,79910,CLOSE
910,63343,87058,CASUAL
911,9003,9169,CLOSE
912,56475,73111,CASUAL
913,56158,90699,CLOSE
914,67039,31733,CLOSE
915,17533,98527,DISTANT
916,90208,12544,DISTANT
917,63795,20685,DISTANT
918,24564,13482,CLOSE
919,42627,79712,CASUAL
920,43542,12185,CLOSE
921,88742,8145,DISTANT
922,47195,59087,DISTANT
923,18208,76870,DISTANT
924,95376,56562,CLOSE
925,71109,38459,DISTANT
926,36232,19722,DISTANT
927,1819,65771,DISTANT
928,77226,69459,DISTANT
929,2449,7208,CLOSE
930,11024,99185,DISTANT
931,4049,12306,CASUAL
932,73165,2808,CLOSE
933,69006,50016,DISTANT
934,43914,79568,CLOSE
935,38774,61676,DISTANT
936,80636,67259,CASUAL
937,97866,68193,DISTANT
938,96909,48960,CASUAL
939,54543,57746,CLOSE
940,41747,83739,DISTANT
941,16235,22511,CLOSE
942,32550,43305,CLOSE
943,7559,21275,CLOSE
944,9591,88215,DISTANT
945,77729,3707,DISTANT
946,42739,10056,DISTANT
947,75997,19784,DISTANT
948,1757,16576,CLOSE
949,90058,73408,CASUAL
950,84269,98676,CASUAL
951,39071,99376,CASUAL
952,3757,68408,CASUAL
953,61062,94910,CASUAL
954,84761,17539,DISTANT
955,86269,40430,CASUAL
956,81512,34054,DISTANT
957,31701,95183,CLOSE
958,49208,39078,DISTANT
959,33673,24590,DISTANT
960,82341,79405,DISTANT
961,41177,38969,CLOSE
962,29564,38961,CLOSE
963,54688,52766,CLOSE
964,12280,46948,DISTANT
965,84976,81319,DISTANT
966,77263,72081,CLOSE
967,51546,66847,CLOSE
968,3941,97294,CASUAL
969,28955,49729,CLOSE
970,16480,75216,CASUAL
971,98335,75700,CLOSE
972,79962,18353,CASUAL
973,52,3742,DISTANT
974,68390,88504,CLOSE
975,81814,42631,CASUAL
976,67997,56685,CASUAL
977,78551,40090,DISTANT
978,87141,61964,CASUAL
979,6002,76162,CLOSE
980,68228,6993,CLOSE
981,31059,33963,CLOSE
982,34040,8601,CASUAL
983,14487,58118,CASUAL
984,46843,7164,CLOSE
985,68559,68280,DISTANT
986,97242,18183,CLOSE
987,6178,51211,CLOSE
988,485,96715,DISTANT
989,4120,42041,CASUAL
990,27962,27560,DISTANT
991,24895,45821,CASUAL
992,56472,5685,CASUAL
993,67519,4396,DISTANT
994,67637,16078,CLOSE
995,48656,96463,DISTANT
996,33730,43348,CLOSE
997,57886,16505,DISTANT
998,99291,10895,CASUAL
